Author ID,Author Name,Author URL
49704804,C. Irwin,https://www.semanticscholar.org/author/49704804
32870264,R. Irwin,https://www.semanticscholar.org/author/32870264
15332915,T. D. Ryan,https://www.semanticscholar.org/author/15332915
118613322,J. Drayer,https://www.semanticscholar.org/author/118613322
13108878,W. Bryant,https://www.semanticscholar.org/author/13108878
152799909,Deric M. Greene,https://www.semanticscholar.org/author/152799909
113226837,F. Stewart,https://www.semanticscholar.org/author/113226837
73411504,Bill Boyle,https://www.semanticscholar.org/author/73411504
144755609,Marie Charles,https://www.semanticscholar.org/author/144755609
51173664,Tommy J. Curry,https://www.semanticscholar.org/author/51173664
113917925,Lori Holyfield,https://www.semanticscholar.org/author/113917925
114887667,Clifford Beacham,https://www.semanticscholar.org/author/114887667
22875335,R. Romo,https://www.semanticscholar.org/author/22875335
13494935,I. Toldson,https://www.semanticscholar.org/author/13494935
34945426,Kilynda V. Ray,https://www.semanticscholar.org/author/34945426
4885676,Schnavia Smith Hatcher,https://www.semanticscholar.org/author/4885676
1804537010,Laura Straughn Louis,https://www.semanticscholar.org/author/1804537010
108280217,R. Patterson,https://www.semanticscholar.org/author/108280217
50784199,N. Lambert,https://www.semanticscholar.org/author/50784199
114843040,P. S. D. Walt,https://www.semanticscholar.org/author/114843040
31375709,Elie N. Mambou,https://www.semanticscholar.org/author/31375709
37561006,Sarah E. Cribbs,https://www.semanticscholar.org/author/37561006
102510566,D. Austin,https://www.semanticscholar.org/author/102510566
1422220014,Patrick Bellegarde-Smith,https://www.semanticscholar.org/author/1422220014
80789723,R. Fatton,https://www.semanticscholar.org/author/80789723
90742211,Manuel Orozco,https://www.semanticscholar.org/author/90742211
2815458,Elisabeth O. Burgess,https://www.semanticscholar.org/author/2815458
1460236850,Francois Pierre-Louis,https://www.semanticscholar.org/author/1460236850
95813294,Tia C. M. Tyree,https://www.semanticscholar.org/author/95813294
83732178,Adrian Krishnasamy,https://www.semanticscholar.org/author/83732178
49482566,Kesha M. Morant,https://www.semanticscholar.org/author/49482566
38050477,Latrena M. Davidson,https://www.semanticscholar.org/author/38050477
115631008,Karin L. Stanford,https://www.semanticscholar.org/author/115631008
49310601,Pamela Valera,https://www.semanticscholar.org/author/49310601
46719505,Tonya Taylor,https://www.semanticscholar.org/author/46719505
40043926,Matthew P. Winslow,https://www.semanticscholar.org/author/40043926
113147111,A. Aaron,https://www.semanticscholar.org/author/113147111
115645673,Emmanuel N. Amadife,https://www.semanticscholar.org/author/115645673
47964654,J. Kim,https://www.semanticscholar.org/author/47964654
145295173,T. Nguyen,https://www.semanticscholar.org/author/145295173
4646288,N. Denson,https://www.semanticscholar.org/author/4646288
25677442,Jeffrey G. Yeung,https://www.semanticscholar.org/author/25677442
32205536,T. Reed,https://www.semanticscholar.org/author/32205536
50755072,Kathleen Wong,https://www.semanticscholar.org/author/50755072
31704603,A. Lombardi,https://www.semanticscholar.org/author/31704603
144796037,C. Murray,https://www.semanticscholar.org/author/144796037
145944486,Hilary Gerdes,https://www.semanticscholar.org/author/145944486
1962638,Miguel Angel Martinez,https://www.semanticscholar.org/author/1962638
1422012294,R. D'amico,https://www.semanticscholar.org/author/1422012294
116017458,P. Vermigli,https://www.semanticscholar.org/author/116017458
3593125,S. Canetto,https://www.semanticscholar.org/author/3593125
49146687,Coleen Carrigan,https://www.semanticscholar.org/author/49146687
145912670,K. Quinn,https://www.semanticscholar.org/author/145912670
1788775,E. Riskin,https://www.semanticscholar.org/author/1788775
80310561,Ketevan Mamiseishvili,https://www.semanticscholar.org/author/80310561
74830440,Samuel D. Museus,https://www.semanticscholar.org/author/74830440
31718774,D. Hunt,https://www.semanticscholar.org/author/31718774
118559029,C. Thompson,https://www.semanticscholar.org/author/118559029
115777573,Sheri C. Hardee,https://www.semanticscholar.org/author/115777573
153031785,J. C. Lane,https://www.semanticscholar.org/author/153031785
1468893143,G. S. Mosley-Howard,https://www.semanticscholar.org/author/1468893143
31423156,Raymond H. Witte,https://www.semanticscholar.org/author/31423156
153295093,A. Wang,https://www.semanticscholar.org/author/153295093
50385153,S. Shields,https://www.semanticscholar.org/author/50385153
38882656,Matthew J. Zawadzki,https://www.semanticscholar.org/author/38882656
120060218,R. N. Johnson,https://www.semanticscholar.org/author/120060218
38734704,D. Aguayo,https://www.semanticscholar.org/author/38734704
3372351,K. Herman,https://www.semanticscholar.org/author/3372351
144993179,L. Ojeda,https://www.semanticscholar.org/author/144993179
31760785,C. Myers,https://www.semanticscholar.org/author/31760785
145544663,D. M. Pavel,https://www.semanticscholar.org/author/145544663
3907569,Tawanda M. Greer,https://www.semanticscholar.org/author/3907569
34456067,P. Brown,https://www.semanticscholar.org/author/34456067
144315903,D. Clark,https://www.semanticscholar.org/author/144315903
2274913,J. Soble,https://www.semanticscholar.org/author/2274913
112883956,Sharon Cabana,https://www.semanticscholar.org/author/112883956
2212601,J. Mendez,https://www.semanticscholar.org/author/2212601
47663305,P. Mendoza,https://www.semanticscholar.org/author/47663305
48345690,Zaria Malcolm,https://www.semanticscholar.org/author/48345690
4434354,Andrea Flynn,https://www.semanticscholar.org/author/4434354
47814908,K. J. Bowman,https://www.semanticscholar.org/author/47814908
103501328,Anneli Kahrik,https://www.semanticscholar.org/author/103501328
108015206,Kristiina Kamenik,https://www.semanticscholar.org/author/108015206
118356665,Aisha Phoenix,https://www.semanticscholar.org/author/118356665
145325265,Sealing Cheng,https://www.semanticscholar.org/author/145325265
47964938,J. K. Kim,https://www.semanticscholar.org/author/47964938
116285085,Eric Ishiwata,https://www.semanticscholar.org/author/116285085
2366830,Hyuk-Rae Kim,https://www.semanticscholar.org/author/2366830
19890306,I. Oh,https://www.semanticscholar.org/author/19890306
153188363,J. K. Kim,https://www.semanticscholar.org/author/153188363
114172935,Orly Soker,https://www.semanticscholar.org/author/114172935
49862464,K. Wright,https://www.semanticscholar.org/author/49862464
102778246,Oshrat Hochman,https://www.semanticscholar.org/author/102778246
145143024,L. Hoang,https://www.semanticscholar.org/author/145143024
21509693,Anna Cieslik,https://www.semanticscholar.org/author/21509693
51144287,P. Mishra,https://www.semanticscholar.org/author/51144287
116709532,Jenny Money,https://www.semanticscholar.org/author/116709532
116696171,M. Murawska,https://www.semanticscholar.org/author/116696171
117030050,Tamara Kinunen,https://www.semanticscholar.org/author/117030050
115508064,Deirdre Coghlan,https://www.semanticscholar.org/author/115508064
40599105,G. Wylie,https://www.semanticscholar.org/author/40599105
14009378,N. Blumer,https://www.semanticscholar.org/author/14009378
47485619,A. Warren,https://www.semanticscholar.org/author/47485619
80183186,S. Jain,https://www.semanticscholar.org/author/80183186
15300142,Hyoung-Jin Shin,https://www.semanticscholar.org/author/15300142
118166167,Lotta Haikkola,https://www.semanticscholar.org/author/118166167
66530371,A. Veale,https://www.semanticscholar.org/author/66530371
66453499,T. Hutchins,https://www.semanticscholar.org/author/66453499
83649842,C. N. Laoire,https://www.semanticscholar.org/author/83649842
2820268,H. Ascher,https://www.semanticscholar.org/author/2820268
103477452,N. Mai,https://www.semanticscholar.org/author/103477452
116493276,A. White,https://www.semanticscholar.org/author/116493276
1592919205,Caitriona Ni Laoire,https://www.semanticscholar.org/author/1592919205
108783499,Naomi Tyrrell,https://www.semanticscholar.org/author/108783499
1416149200,Fina Carpena-Mendez,https://www.semanticscholar.org/author/1416149200
105048107,M. Oliver,https://www.semanticscholar.org/author/105048107
1405248206,Sergi Pardos-Prado,https://www.semanticscholar.org/author/1405248206
36051180,N. Cohen,https://www.semanticscholar.org/author/36051180
50547298,Y. W. Chan,https://www.semanticscholar.org/author/50547298
114091161,Thi Le Thu Tran,https://www.semanticscholar.org/author/114091161
143674616,R. Ford,https://www.semanticscholar.org/author/143674616
75100087,M. Wierenga,https://www.semanticscholar.org/author/75100087
34107775,J. Hampshire,https://www.semanticscholar.org/author/34107775
30425815,G. Ruffer,https://www.semanticscholar.org/author/30425815
6808429,Fiona B. Adamson,https://www.semanticscholar.org/author/6808429
83544217,A. Zolberg,https://www.semanticscholar.org/author/83544217
46376510,J. Ye,https://www.semanticscholar.org/author/46376510
116837889,P. F. Kelly,https://www.semanticscholar.org/author/116837889
46505455,Bram Lancee,https://www.semanticscholar.org/author/46505455
113122958,J. Dronkers,https://www.semanticscholar.org/author/113122958
34750304,Kikuko Nagayoshi,https://www.semanticscholar.org/author/34750304
104294111,C. Devitt,https://www.semanticscholar.org/author/104294111
50436708,H. Ishizawa,https://www.semanticscholar.org/author/50436708
5282348,M. Vervoort,https://www.semanticscholar.org/author/5282348
5771339,N. Demireva,https://www.semanticscholar.org/author/5771339
118007307,Ayala Habib,https://www.semanticscholar.org/author/118007307
115209538,Nader Shhadi,https://www.semanticscholar.org/author/115209538
115987019,Baljit Nagra,https://www.semanticscholar.org/author/115987019
49736655,E. Durr,https://www.semanticscholar.org/author/49736655
113863734,Christina Oelgemoller,https://www.semanticscholar.org/author/113863734
117827841,Blanka Hancilova,https://www.semanticscholar.org/author/117827841
1422220256,A. S. Grønseth,https://www.semanticscholar.org/author/1422220256
144113234,K. Juul,https://www.semanticscholar.org/author/144113234
104945201,Marita Eastmond,https://www.semanticscholar.org/author/104945201
38437905,B. R. Larsen,https://www.semanticscholar.org/author/38437905
1417311304,Miguel Otero-Iglesias,https://www.semanticscholar.org/author/1417311304
6350775,Carla De Tona,https://www.semanticscholar.org/author/6350775
2459268,Dafna Lemish,https://www.semanticscholar.org/author/2459268
2023962,Natalia Khvorostianov,https://www.semanticscholar.org/author/2023962
1423320651,Deepak Lamba-Nieves,https://www.semanticscholar.org/author/1423320651
114515963,E. Poppe,https://www.semanticscholar.org/author/114515963
50249495,S. Abdulrahim,https://www.semanticscholar.org/author/50249495
27692040,M. Khawaja,https://www.semanticscholar.org/author/27692040
48894259,Alexandra Nacu,https://www.semanticscholar.org/author/48894259
11201771,Silje Bringsrud Fekjær,https://www.semanticscholar.org/author/11201771
118237384,Mariann Stærkebye Leirvik,https://www.semanticscholar.org/author/118237384
83806970,Gunnar Myrberg,https://www.semanticscholar.org/author/83806970
84353767,Amy C. Cappiccie,https://www.semanticscholar.org/author/84353767
48606432,E. Davidov,https://www.semanticscholar.org/author/48606432
8517295,S. Weick,https://www.semanticscholar.org/author/8517295
1401188049,Cheryl M. R. Sulaiman-Hill,https://www.semanticscholar.org/author/1401188049
143665003,S. Thompson,https://www.semanticscholar.org/author/143665003
14975055,R. Afsar,https://www.semanticscholar.org/author/14975055
118409365,Toshi L. Hodliffe,https://www.semanticscholar.org/author/118409365
1429244964,Thandi S. Tshabangu-Soko,https://www.semanticscholar.org/author/1429244964
5462310,R. Caron,https://www.semanticscholar.org/author/5462310
5911073,E. Polek,https://www.semanticscholar.org/author/5911073
6949039,Jan Pieter Van Oudenhoven,https://www.semanticscholar.org/author/6949039
1770134,J. Berge,https://www.semanticscholar.org/author/1770134
46304155,Jennifer Simmelink,https://www.semanticscholar.org/author/46304155
4791166,Y. Park,https://www.semanticscholar.org/author/4791166
1983583,Catherine Richards,https://www.semanticscholar.org/author/1983583
144851782,A. Rundle,https://www.semanticscholar.org/author/144851782
5666621,Joan L. Combellick,https://www.semanticscholar.org/author/5666621
88696391,E. Zuroweste,https://www.semanticscholar.org/author/88696391
40596793,Huaibo Xin,https://www.semanticscholar.org/author/40596793
144298865,R. Bailey,https://www.semanticscholar.org/author/144298865
5066027,W. Jiang,https://www.semanticscholar.org/author/5066027
6219360,Robert E. Aronson,https://www.semanticscholar.org/author/6219360
36944969,R. Strack,https://www.semanticscholar.org/author/36944969
74394466,R. Guhan,https://www.semanticscholar.org/author/74394466
1420353855,Helen Liebling-Kalifani,https://www.semanticscholar.org/author/1420353855
113914440,Ruth Gurd,https://www.semanticscholar.org/author/113914440
41178276,C. Bryan,https://www.semanticscholar.org/author/41178276
47400959,M. Denov,https://www.semanticscholar.org/author/47400959
11694744,K. Libal,https://www.semanticscholar.org/author/11694744
78368969,S. Harding,https://www.semanticscholar.org/author/78368969
2581333,F. V. Tubergen,https://www.semanticscholar.org/author/2581333
34538904,Micheal L. Shier,https://www.semanticscholar.org/author/34538904
114332912,Sandra Engstrom,https://www.semanticscholar.org/author/114332912
49093367,J. R. Graham,https://www.semanticscholar.org/author/49093367
31466851,F. Mckay,https://www.semanticscholar.org/author/31466851
144854236,S. Thomas,https://www.semanticscholar.org/author/144854236
31836844,K. Holland,https://www.semanticscholar.org/author/31836844
4222510,R. Blood,https://www.semanticscholar.org/author/4222510
118320889,S. Pandya,https://www.semanticscholar.org/author/118320889
1455023348,B. R. Mukherjee-Ratnam,https://www.semanticscholar.org/author/1455023348
14400700,S. Acharya,https://www.semanticscholar.org/author/14400700
49220977,Ayaz Ahmed,https://www.semanticscholar.org/author/49220977
48939126,J. M. Dharod,https://www.semanticscholar.org/author/48939126
50172631,Jamar E. Croom,https://www.semanticscholar.org/author/50172631
47213144,Christine G. Sady,https://www.semanticscholar.org/author/47213144
114046416,Dale Morrell,https://www.semanticscholar.org/author/114046416
38521608,Yunju Nam,https://www.semanticscholar.org/author/38521608
143845566,Alan P. Marcus,https://www.semanticscholar.org/author/143845566
37740728,S. Singh,https://www.semanticscholar.org/author/37740728
10034209,Kevin M. Dunn,https://www.semanticscholar.org/author/10034209
3817445,Jacqueline Nelson,https://www.semanticscholar.org/author/3817445
143692682,David Nolan,https://www.semanticscholar.org/author/143692682
115325656,Violeta Politoff,https://www.semanticscholar.org/author/115325656
2893271,T. Marjoribanks,https://www.semanticscholar.org/author/2893271
113513041,A. Paulos,https://www.semanticscholar.org/author/113513041
117858989,Tingyu Kang,https://www.semanticscholar.org/author/117858989
66294300,Anjana Narayan,https://www.semanticscholar.org/author/66294300
2575622,S. Banerjee,https://www.semanticscholar.org/author/2575622
115175755,Susannah Aquilina,https://www.semanticscholar.org/author/115175755
13194319,G. Jordan,https://www.semanticscholar.org/author/13194319
49551045,S. Singh,https://www.semanticscholar.org/author/49551045
47063881,S. Law,https://www.semanticscholar.org/author/47063881
102283948,Lorenzo Veracini,https://www.semanticscholar.org/author/102283948
108139018,O. Otele,https://www.semanticscholar.org/author/108139018
116976969,Rim Latrache,https://www.semanticscholar.org/author/116976969
66067087,D. Lassalle,https://www.semanticscholar.org/author/66067087
51360719,J. Pietsch,https://www.semanticscholar.org/author/51360719
116537957,Christine Mary Weedon,https://www.semanticscholar.org/author/116537957
118808461,Marie-Christine Pauwels,https://www.semanticscholar.org/author/118808461
47147623,P. Stephenson,https://www.semanticscholar.org/author/47147623
18052581,M. Phillips,https://www.semanticscholar.org/author/18052581
12846083,L. Mitton,https://www.semanticscholar.org/author/12846083
9948368,G. Catney,https://www.semanticscholar.org/author/9948368
104220588,L. Twigg,https://www.semanticscholar.org/author/104220588
11129430,A. Simon,https://www.semanticscholar.org/author/11129430
107985204,Jamie Kesten,https://www.semanticscholar.org/author/107985204
34182458,A. Cochrane,https://www.semanticscholar.org/author/34182458
144548038,G. Mohan,https://www.semanticscholar.org/author/144548038
118108099,Minjoo Oh,https://www.semanticscholar.org/author/118108099
38910289,Jeffrey Jackson,https://www.semanticscholar.org/author/38910289
119243193,C. Castiglione,https://www.semanticscholar.org/author/119243193
50599982,Y. Kobayashi,https://www.semanticscholar.org/author/50599982
103501600,C. Kassimeris,https://www.semanticscholar.org/author/103501600
13475169,R. Hugman,https://www.semanticscholar.org/author/13475169
80516698,L. Bartolomei,https://www.semanticscholar.org/author/80516698
116771278,Kr Ist Ian Svenberg,https://www.semanticscholar.org/author/116771278
13753207,C. Skott,https://www.semanticscholar.org/author/13753207
4636720,M. Lepp,https://www.semanticscholar.org/author/4636720
50819767,R. Deuchar,https://www.semanticscholar.org/author/50819767
66203220,N. Orji,https://www.semanticscholar.org/author/66203220
103804674,A. Horstmann,https://www.semanticscholar.org/author/103804674
82689807,D. Parsitau,https://www.semanticscholar.org/author/82689807
145244502,Jessica Eby,https://www.semanticscholar.org/author/145244502
83305264,Erika L. Iverson,https://www.semanticscholar.org/author/83305264
114823729,Jenifer Smyers,https://www.semanticscholar.org/author/114823729
107829770,Erol Kekic,https://www.semanticscholar.org/author/107829770
144009177,Erin Wilson,https://www.semanticscholar.org/author/144009177
36848351,S. Snyder,https://www.semanticscholar.org/author/36848351
1402325924,Maria Aysa-Lastra,https://www.semanticscholar.org/author/1402325924
37538489,J. Singer,https://www.semanticscholar.org/author/37538489
145728590,J. Adams,https://www.semanticscholar.org/author/145728590
116156220,Barbara Zeus,https://www.semanticscholar.org/author/116156220
87372749,Leah S. Horowitz,https://www.semanticscholar.org/author/87372749
107621760,S. D. Giglio,https://www.semanticscholar.org/author/107621760
116578907,Lucy E. Greenacre,https://www.semanticscholar.org/author/116578907
4074304,Y. Saalmann,https://www.semanticscholar.org/author/4074304
113077508,K. Bianchini,https://www.semanticscholar.org/author/113077508
112992183,P. D. Kenny,https://www.semanticscholar.org/author/112992183
1467321188,Kate Lockwood-Kenny,https://www.semanticscholar.org/author/1467321188
14184820,M. Anderson,https://www.semanticscholar.org/author/14184820
100465831,G.d.m. Wijers,https://www.semanticscholar.org/author/100465831
5163581,Eugene Guribye,https://www.semanticscholar.org/author/5163581
71934609,M. Gemignani,https://www.semanticscholar.org/author/71934609
31989078,S. Y. Yap,https://www.semanticscholar.org/author/31989078
7165719,A. Byrne,https://www.semanticscholar.org/author/7165719
144365027,S. Davidson,https://www.semanticscholar.org/author/144365027
104304153,Bert Suykens,https://www.semanticscholar.org/author/104304153
37094670,Juli Finlay,https://www.semanticscholar.org/author/37094670
5425464,R. Crutcher,https://www.semanticscholar.org/author/5425464
143800929,N. Drummond,https://www.semanticscholar.org/author/143800929
73654933,Haim Yacobi,https://www.semanticscholar.org/author/73654933
145057310,A. Ho,https://www.semanticscholar.org/author/145057310
47462535,C. Pavlish,https://www.semanticscholar.org/author/47462535
82083456,R. A. Johnson,https://www.semanticscholar.org/author/82083456
117934952,J. Ager,https://www.semanticscholar.org/author/117934952
108355825,Marguerite Duponchel,https://www.semanticscholar.org/author/108355825
145132579,M. Jakobsen,https://www.semanticscholar.org/author/145132579
4166312,S. Thoresen,https://www.semanticscholar.org/author/4166312
117176243,L. Johansen,https://www.semanticscholar.org/author/117176243
144448200,C. Okeke,https://www.semanticscholar.org/author/144448200
29818324,D. Morais,https://www.semanticscholar.org/author/29818324
72196770,Anthony C. Ogden,https://www.semanticscholar.org/author/72196770
74226406,Kiyong Byun,https://www.semanticscholar.org/author/74226406
50619278,Min-Jung Kim,https://www.semanticscholar.org/author/50619278
1455137283,Salime Mehtap‐smadi,https://www.semanticscholar.org/author/1455137283
34714089,M. Hashemipour,https://www.semanticscholar.org/author/34714089
113140250,Grace L. Karram,https://www.semanticscholar.org/author/113140250
49684669,J. Lee,https://www.semanticscholar.org/author/49684669
80686508,M. Brookes,https://www.semanticscholar.org/author/80686508
115751352,Nina Becket,https://www.semanticscholar.org/author/115751352
83023679,Kerry D. Bolognese,https://www.semanticscholar.org/author/83023679
145839843,Roger Bennett,https://www.semanticscholar.org/author/145839843
4063849,S. Kane,https://www.semanticscholar.org/author/4063849
116859988,S. Morshidi,https://www.semanticscholar.org/author/116859988
1820884818,Ahmad Abdul Razak,https://www.semanticscholar.org/author/1820884818
1820885187,Yew Lie Koo,https://www.semanticscholar.org/author/1820885187
144224032,S. Wilkins,https://www.semanticscholar.org/author/144224032
50465990,K. Yokoyama,https://www.semanticscholar.org/author/50465990
48920411,B. T. Chan,https://www.semanticscholar.org/author/48920411
145393190,D. Lopez,https://www.semanticscholar.org/author/145393190
145276665,D. C. Lopez,https://www.semanticscholar.org/author/145276665
21692656,Lorenzo I. Andrade,https://www.semanticscholar.org/author/21692656
12214124,B. Lopez,https://www.semanticscholar.org/author/12214124
77013932,P. L. Tan,https://www.semanticscholar.org/author/77013932
1685631811,Linda Serra Hagedorn,https://www.semanticscholar.org/author/1685631811
1422905600,'leaf' Yi Zhang,https://www.semanticscholar.org/author/1422905600
69567411,Craig Whitsed,https://www.semanticscholar.org/author/69567411
46859385,S. Volet,https://www.semanticscholar.org/author/46859385
49283505,Sheila Harms,https://www.semanticscholar.org/author/49283505
7538884,K. Plamondon,https://www.semanticscholar.org/author/7538884
116041646,Michael Cross,https://www.semanticscholar.org/author/116041646
116330309,Ehpraim Mhlanga,https://www.semanticscholar.org/author/116330309
145870774,E. Ojo,https://www.semanticscholar.org/author/145870774
144490024,Marilyn Delong,https://www.semanticscholar.org/author/144490024
144874496,Key-Sook Geum,https://www.semanticscholar.org/author/144874496
15061435,K. Gage,https://www.semanticscholar.org/author/15061435
144277481,E. Mckinney,https://www.semanticscholar.org/author/144277481
145089837,K. Medvedev,https://www.semanticscholar.org/author/145089837
48490794,J. Park,https://www.semanticscholar.org/author/48490794
49857803,M. Ferguson,https://www.semanticscholar.org/author/49857803
10194450,Ayman K. Agbaria,https://www.semanticscholar.org/author/10194450
153286397,Jee-Young Shin,https://www.semanticscholar.org/author/153286397
38735876,Zohreh R. Eslami,https://www.semanticscholar.org/author/38735876
50504021,Wen-Chun Chen,https://www.semanticscholar.org/author/50504021
52387572,L. Kajee,https://www.semanticscholar.org/author/52387572
29780451,A. Yiakoumetti,https://www.semanticscholar.org/author/29780451
80296716,Marina Mina,https://www.semanticscholar.org/author/80296716
13984600,J. M. Ngwaru,https://www.semanticscholar.org/author/13984600
31405165,C. Thompson,https://www.semanticscholar.org/author/31405165
71899926,Constance Lavoie,https://www.semanticscholar.org/author/71899926
102908697,C. Benson,https://www.semanticscholar.org/author/102908697
6338980,F. Azaiza,https://www.semanticscholar.org/author/6338980
37384597,Meyrav Shoham,https://www.semanticscholar.org/author/37384597
1432898834,Aura Mor-Sommerfeld,https://www.semanticscholar.org/author/1432898834
114065815,N. A’li,https://www.semanticscholar.org/author/114065815
14969434,Cassie Quigley,https://www.semanticscholar.org/author/14969434
116857795,Alandeom W. Oliviera,https://www.semanticscholar.org/author/116857795
46598483,A. Curry,https://www.semanticscholar.org/author/46598483
69453665,Gayle A. Buck,https://www.semanticscholar.org/author/69453665
114693054,Omar Mizel,https://www.semanticscholar.org/author/114693054
66021172,Danielle Ooyoung Pyun,https://www.semanticscholar.org/author/66021172
1416409920,Angela Lee-Smith,https://www.semanticscholar.org/author/1416409920
115682211,N. Stenson,https://www.semanticscholar.org/author/115682211
145928766,J. Tian,https://www.semanticscholar.org/author/145928766
145944358,G. Low,https://www.semanticscholar.org/author/145944358
71327682,Owen G. Mordaunt,https://www.semanticscholar.org/author/71327682
24862631,Christa S. J. Van Der Walt,https://www.semanticscholar.org/author/24862631
82319751,J. Dornbrack,https://www.semanticscholar.org/author/82319751
82147836,Hsu-Pai Wu,https://www.semanticscholar.org/author/82147836
16044964,Deborah K. Palmer,https://www.semanticscholar.org/author/16044964
52023817,S. Field,https://www.semanticscholar.org/author/52023817
13020760,Anthony Peguero,https://www.semanticscholar.org/author/13020760
114543559,Mark D. Halx,https://www.semanticscholar.org/author/114543559
32688269,M. Ortiz,https://www.semanticscholar.org/author/32688269
66363294,A. Jesus,https://www.semanticscholar.org/author/66363294
145563442,E. Fuentes,https://www.semanticscholar.org/author/145563442
83720395,Glenda M. Flores,https://www.semanticscholar.org/author/83720395
88690768,B. Rincon,https://www.semanticscholar.org/author/88690768
120621180,G. Mora,https://www.semanticscholar.org/author/120621180
49937180,K. Meehan,https://www.semanticscholar.org/author/49937180
117633485,Lisa M. Paulin,https://www.semanticscholar.org/author/117633485
88219055,P. Botelho,https://www.semanticscholar.org/author/88219055
40191436,Kim Ebert,https://www.semanticscholar.org/author/40191436
116758795,Carla Violet,https://www.semanticscholar.org/author/116758795
1413720643,Maggie Rivas-Rodriguez,https://www.semanticscholar.org/author/1413720643
147961241,Reynaldo Reyes Iii,https://www.semanticscholar.org/author/147961241
31740282,R. Sanchez,https://www.semanticscholar.org/author/31740282
144932109,M. Tellez,https://www.semanticscholar.org/author/144932109
116272290,C. Sanidad,https://www.semanticscholar.org/author/116272290
147660597,N. De La Fuente,https://www.semanticscholar.org/author/147660597
1881900,M. Sacks,https://www.semanticscholar.org/author/1881900
115664685,Urayoan Noel,https://www.semanticscholar.org/author/115664685
15627304,J. Betancur,https://www.semanticscholar.org/author/15627304
31866248,M. Garcia,https://www.semanticscholar.org/author/31866248
81032083,Marie Sarita Gaytan,https://www.semanticscholar.org/author/81032083
1455981201,Norma Fuentes-Mayorga,https://www.semanticscholar.org/author/1455981201
145607526,D. Hernandez,https://www.semanticscholar.org/author/145607526
114778147,Benedicte Ohrt Fehler,https://www.semanticscholar.org/author/114778147
14963947,Kristen Lucken,https://www.semanticscholar.org/author/14963947
35508800,M. Barnett,https://www.semanticscholar.org/author/35508800
74570744,I. V. Liempt,https://www.semanticscholar.org/author/74570744
104948398,Naluwembe Binaisa,https://www.semanticscholar.org/author/104948398
51007655,J. Ahrens,https://www.semanticscholar.org/author/51007655
82517391,Z. Vathi,https://www.semanticscholar.org/author/82517391
88756546,N. Mookherjee,https://www.semanticscholar.org/author/88756546
143994844,N. Gill,https://www.semanticscholar.org/author/143994844
103914085,Javier Caletrio,https://www.semanticscholar.org/author/103914085
148304062,Victoria Mason,https://www.semanticscholar.org/author/148304062
7928866,M. Aouragh,https://www.semanticscholar.org/author/7928866
28890600,M. Benson,https://www.semanticscholar.org/author/28890600
97355219,A. Jensen,https://www.semanticscholar.org/author/97355219
104596095,J. Spinney,https://www.semanticscholar.org/author/104596095
71576515,P. Vannini,https://www.semanticscholar.org/author/71576515
152547064,J. Vergunst,https://www.semanticscholar.org/author/152547064
2898260,L. Ciolfi,https://www.semanticscholar.org/author/2898260
81505771,M. Myers,https://www.semanticscholar.org/author/81505771
104712220,K. Lund,https://www.semanticscholar.org/author/104712220
70592240,Thomas Birtchnell,https://www.semanticscholar.org/author/70592240
38747285,M. Buscher,https://www.semanticscholar.org/author/38747285
145514522,B. Anderson,https://www.semanticscholar.org/author/145514522
145574591,D. Barton,https://www.semanticscholar.org/author/145574591
117935324,Anika Haverig,https://www.semanticscholar.org/author/117935324
145545289,J. Guiver,https://www.semanticscholar.org/author/145545289
104118372,J. Jain,https://www.semanticscholar.org/author/104118372
1402227369,M. O'regan,https://www.semanticscholar.org/author/1402227369
52622504,L. Budd,https://www.semanticscholar.org/author/52622504
83046223,Steven Griggs,https://www.semanticscholar.org/author/83046223
36300670,D. Howarth,https://www.semanticscholar.org/author/36300670
145254762,S. Ison,https://www.semanticscholar.org/author/145254762
22683523,D. De Walque,https://www.semanticscholar.org/author/22683523
34688136,R. Murphy,https://www.semanticscholar.org/author/34688136
143677595,R. Tao,https://www.semanticscholar.org/author/143677595
144377337,X. Lu,https://www.semanticscholar.org/author/144377337
47559471,Gary W. Reinbold,https://www.semanticscholar.org/author/47559471
50475324,Laura Blue,https://www.semanticscholar.org/author/50475324
21761734,Dawn A. Koffman,https://www.semanticscholar.org/author/21761734
48637578,Emilio Zagheni,https://www.semanticscholar.org/author/48637578
6039984,E. Pamuk,https://www.semanticscholar.org/author/6039984
27304230,R. Fuchs,https://www.semanticscholar.org/author/27304230
40515712,Y. Zeng,https://www.semanticscholar.org/author/40515712
34741230,S. Madhavan,https://www.semanticscholar.org/author/34741230
1857528,N. Mehta,https://www.semanticscholar.org/author/1857528
40382448,V. Chang,https://www.semanticscholar.org/author/40382448
118603022,Dmitri A. Jdanov,https://www.semanticscholar.org/author/118603022
3917337,E. Andreev,https://www.semanticscholar.org/author/3917337
13608088,J. Chamie,https://www.semanticscholar.org/author/13608088
49605060,B. Mirkin,https://www.semanticscholar.org/author/49605060
153442028,Joshua R. Goldstein,https://www.semanticscholar.org/author/153442028
6113503,V. Skirbekk,https://www.semanticscholar.org/author/6113503
9896076,D. Philipov,https://www.semanticscholar.org/author/9896076
144572364,S. Gregson,https://www.semanticscholar.org/author/144572364
